timestamp,x,y,z
3.260000,4.146489,3.656850,0.000000
3.280000,4.186108,3.581484,0.000000
3.300000,4.300342,3.588209,0.000000
3.320000,4.223649,3.476344,0.000000
3.340000,4.135652,3.498705,0.000000
3.360000,4.156560,3.404884,0.000000
3.380000,4.237845,3.399900,0.000000
3.400000,4.211173,3.327464,0.000000
3.420000,4.159376,3.292684,0.000000
3.440000,4.136213,3.319629,0.000000
3.460000,4.244409,3.240827,0.000000
3.480000,4.116171,3.227093,0.000000
3.500000,4.106284,3.122315,0.000000
3.520000,4.139452,3.068220,0.000000
3.540000,4.200906,3.110383,0.000000
3.560000,4.204113,3.048961,0.000000
3.580000,4.112051,2.987531,0.000000
3.600000,4.056188,3.032408,0.000000
3.620000,4.134298,2.892890,0.000000
3.640000,4.162196,2.897107,0.000000
3.660000,4.124063,2.832071,0.000000
3.680000,4.051563,2.773960,0.000000
3.700000,4.104282,2.782993,0.000000
3.720000,4.135032,2.705023,0.000000
3.740000,4.073797,2.651552,0.000000
3.760000,3.959036,2.619343,0.000000
3.780000,3.983571,2.584921,0.000000
3.800000,4.117692,2.581376,0.000000
3.820000,4.057561,2.511720,0.000000
3.840000,3.958056,2.436541,0.000000
3.860000,4.025993,2.402425,0.000000
3.880000,4.042216,2.388589,0.000000
3.900000,3.987556,2.291627,0.000000
3.920000,3.946773,2.276537,0.000000
3.940000,4.005616,2.302760,0.000000
3.960000,4.057754,2.235974,0.000000
3.980000,4.024736,2.152425,0.000000
